column_name,row_index,violated_rule
city,1045,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1046,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1047,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1048,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1049,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1050,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1051,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1052,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1053,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1054,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1055,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1056,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1057,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1058,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1059,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1060,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1061,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1062,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1063,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1064,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1065,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1066,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1067,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1068,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1069,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1070,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1071,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1072,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1073,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1074,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1075,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1076,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1077,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1078,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1079,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1080,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1081,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1082,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1083,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1084,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1085,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1086,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1087,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1088,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1089,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1090,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1091,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1092,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1093,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1094,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1095,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1096,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1097,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1098,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1099,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1100,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1101,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1102,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1103,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1104,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1105,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1106,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1107,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1108,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1109,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1110,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1111,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1112,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1113,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1114,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1115,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1116,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1117,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1118,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1119,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1120,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1121,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1122,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1123,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1124,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1125,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1126,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1127,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1128,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1129,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1130,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1131,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1132,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1133,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1134,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1135,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1136,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1137,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1138,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1139,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1140,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1141,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1142,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1143,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1144,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1145,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1146,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1147,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1148,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1149,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1150,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1151,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1152,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1153,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1154,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1155,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1156,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1157,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1158,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1159,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1160,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1161,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1162,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1163,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1164,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1165,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1166,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1167,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1168,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1169,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1170,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1171,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1172,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1173,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1174,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1175,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1176,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1177,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1178,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1179,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1180,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1181,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1182,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1183,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1184,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1185,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1186,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1187,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1188,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1189,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1190,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1191,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1192,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1193,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1194,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1195,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1196,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1197,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1198,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1199,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1200,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1201,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1202,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1203,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1204,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1205,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1206,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1207,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1208,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1209,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1210,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1211,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1212,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1213,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1214,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1215,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1216,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1217,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1218,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1219,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1220,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1221,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1222,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1223,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1224,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1225,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1226,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1227,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1228,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1229,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1230,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1231,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1232,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1233,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1234,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1235,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1236,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1237,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1238,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1239,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1240,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1241,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1242,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1243,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1244,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1245,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1246,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1247,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1248,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1249,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1250,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1251,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1252,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1253,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1254,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1255,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1256,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1257,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1258,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1259,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1260,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1261,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1262,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1263,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1264,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1265,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1266,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1267,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1268,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1269,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1270,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1271,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1272,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1273,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1274,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1275,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1276,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1277,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1278,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1279,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1280,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1281,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1282,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1283,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1284,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1285,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1286,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1287,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1288,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1289,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1290,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1291,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1292,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1293,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1294,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1295,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1296,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1297,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1298,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1299,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1300,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1301,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1302,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1303,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1304,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1305,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1306,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1307,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1308,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1309,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1310,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1311,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1312,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1313,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1314,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1315,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1316,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1317,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1318,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1319,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1320,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1321,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1322,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1323,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1324,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1325,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1326,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1327,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1328,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1329,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1330,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1331,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1332,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1333,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1334,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1335,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1336,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1337,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1338,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1339,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1340,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1341,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1342,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1343,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1344,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1345,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1346,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1347,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1348,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1349,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1350,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1351,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1352,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1353,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1354,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1355,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1356,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1357,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1358,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1359,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1360,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1361,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1362,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1363,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1364,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1365,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1366,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1367,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1368,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1369,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1370,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1371,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1372,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1373,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1374,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1375,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1376,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1377,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1378,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1379,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1380,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1381,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1382,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1383,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1384,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1385,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1386,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1387,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1388,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1389,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1390,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1391,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1392,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1393,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1394,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1395,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1396,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1397,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1398,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1399,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1400,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1401,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1402,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1403,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1404,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1405,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1406,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1407,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1408,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1409,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1410,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1411,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1412,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1413,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1414,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1415,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1416,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1417,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1418,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1419,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1420,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1421,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1422,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1423,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1424,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1425,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1426,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1427,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1428,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1429,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1430,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1431,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1432,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1433,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1434,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1435,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1436,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1437,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1438,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1439,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1440,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1441,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1442,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1443,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1444,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1445,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1446,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1447,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1448,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1449,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1450,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1451,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1452,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1453,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1454,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
city,1455,NUMERIC FIELD with FORMAT (Use regex or pattern validation)
