id,name,year,release_date,director,creator,actors,full_cast,language,country,duration,rating_value,rating_count,review_count,genre,filming_locations,description
tt0092695,The Brave Little Toaster,1987,18 September 1987 (Brazil),Jerry Rees,"Jerry Rees,Joe Ranft","Jon Lovitz,Timothy Stack,Timothy E. Day","Jon Lovitz,Timothy Stack,Timothy E. Day,Thurl Ravenscroft,Deanna Oliver,Phil Hartman,Joe Ranft,Judy Toll,Wayne Kaatz,Colette Savage,Mindy Sterling,Jim Jackman,Randall William Cook,Randy Bennett,Jonathan Benair",English,"USA,Taiwan,Japan",90 min,7.3,"18,523","60 user,17 critic","Animation,Adventure,Comedy",,"A toaster, a blanket, a lamp, a radio, and a vacuum cleaner journey to the city to find their master after being abandoned in their cabin in the woods."
tt0082340,Escape from New York,1981,10 July 1981 (USA),John Carpenter,"John Carpenter,Nick Castle","Kurt Russell,Lee Van Cleef,Ernest Borgnine","Kurt Russell,Lee Van Cleef,Ernest Borgnine,Donald Pleasence,Isaac Hayes,Season Hubley,Harry Dean Stanton,Adrienne Barbeau,Tom Atkins,Charles Cyphers,Joe Unger,Frank Doubleday,John Strobel,John Cothran,Garrett Bergfeld",English,"UK,USA",99 min,7.2,"82,809","272 user,153 critic","Action,Sci-Fi","Art Center College of Design, Pasadena, California, USA","In 1997, when the US President crashes into Manhattan, now a giant maximum security prison, a convicted bank robber is sent in for a rescue."
tt0137201,Rudolph the Red-Nosed Reindeer: The Movie,1998,16 October 1998 (USA),William R. Kowalchuk Jr.,"Robert May,Michael Aschner","John Goodman,Bob Newhart,Debbie Reynolds","Eric Pospisil,Kathleen Barr,John Goodman,Whoopi Goldberg,Debbie Reynolds,Bob Newhart,Eric Idle,Richard Simmons,Alec Willows,Lee Tockar,Garry Chalk,Christopher Gray,Vanessa Morley,Myriam Sirois,Elizabeth Carol Savenkoff",English,"USA,Canada",83 min,5.7,"1,435","21 user,7 critic","Animation,Adventure,Family",,"When Rudolph is born with a red nose he is bullied through out his younger years, but when Stormella closes her bridge of to the public and threaten to put Santa out of business for good ..."
tt0146063,The Princess and the Pea,2002,16 August 2002 (USA),Mark Swan,"Forrest S. Baker III,Ken Cromar","Dan Finnerty,Jonathan Firth,Lincoln Hoppe","Dan Finnerty,Jonathan Firth,Lincoln Hoppe,Ève Karpf,Nigel Lambert,Ronan Vibert,Amanda Waving,Steven Webb",English,"USA,Hungary",75 min,6.3,176,"4 user,1 critic","Animation,Family,Fantasy",,Add a Plot
tt0160429,The King and I,1999,19 March 1999 (USA),Richard Rich,"Oscar Hammerstein II,Arthur Rankin Jr.","Miranda Richardson,Martin Vidnovic,Christiane Noll","Miranda Richardson,Christiane Noll,Martin Vidnovic,Ian Richardson,Darrell Hammond,Allen D. Hong,David Burnham,Armi Arabe Abiera,Tracy Venner Warren,Adam Wylie,Sean Smith,James Fujii,Kenny Baker,Ed Trotta,Tony Pope",English,USA,87 min,4.0,"2,850","55 user,35 critic","Animation,Family,Fantasy",,"Traveling to the exotic kingdom of Siam, English schoolteacher Anna Leonowens soon discovers that her most difficult challenge is the stubborn, imperious King himself."
tt0099733,Happily Ever After,1990,28 May 1993 (USA),John Howley,"Martha Moran,Robby London","Edward Asner,Irene Cara,Carol Channing","Edward Asner,Irene Cara,Carol Channing,Dom DeLuise,Phyllis Diller,Zsa Zsa Gabor,Linda Gary,Jonathan Harris,Michael Horton,Sally Kellerman,Malcolm McDowell,Tracey Ullman,Frank Welker",English,USA,75 min,4.9,"1,645","30 user,6 critic","Family,Animation,Musical",,"The Evil Queen is dead and Snow White is on her way to see the 7 dwarves when Lord Maliss, the Queen's brother, sees her in the looking glass. He attacks her in the form of a dragon, taking..."
tt0209958,The Cell,2000,18 August 2000 (USA),Tarsem Singh,Mark Protosevich,"Jennifer Lopez,Vince Vaughn,Vincent D'Onofrio","Jennifer Lopez,Colton James,Dylan Baker,Marianne Jean-Baptiste,Gerry Becker,Musetta Vander,Patrick Bauchau,Vincent D'Onofrio,Catherine Sutherland,Vince Vaughn,James Gammon,Jake Weber,Dean Norris,Tara Subkoff,Lauri Johnson",English,"USA,Germany",107 min,6.3,"76,175","673 user,221 critic","Horror,Sci-Fi,Thriller","Namib-Naukluft National Park, Erongo, Namibia","An FBI agent persuades a social worker, who is adept with a new experimental technology, to enter the mind of a comatose serial killer in order to learn where he has hidden his latest kidnap victim."
tt0118829,Cats Don't Dance,1997,26 March 1997 (USA),Mark Dindal,"Mark Dindal,Robert Lence","Scott Bakula,Jasmine Guy,Natalie Cole","Scott Bakula,Jasmine Guy,Natalie Cole,Ashley Peldon,Lindsay Ridgeway,Kathy Najimy,John Rhys-Davies,George Kennedy,Rene Auberjonois,Betty Lou Gerson,Hal Holbrook,Matthew Herried,Don Knotts,Rick Logan,Frank Welker",English,USA,75 min,6.9,"5,369","49 user,18 critic","Animation,Comedy,Family",,"Danny, an ambitious singing/dancing cat, goes to Hollywood and overcomes several obstacles to fulfill his dream of becoming a movie star."
tt0092086,¡Three Amigos!,1986,12 December 1986 (USA),John Landis,"Steve Martin,Lorne Michaels","Steve Martin,Chevy Chase,Martin Short","Steve Martin,Chevy Chase,Martin Short,Alfonso Arau,Tony Plana,Patrice Martinez,Jorge Cervera Jr.,Kai Wulff,Abel Franco,Fred Asparagus,Jon Lovitz,Joe Mantegna,Philip Gordon,Michael Wren,Gene Hartline","English,Spanish,German",USA,104 min,6.4,"49,631","137 user,42 critic","Comedy,Western","Florence, Arizona, USA","Three unemployed actors accept an invitation to a Mexican village to replay their bandit fighter roles, unaware that it is the real thing."
tt0120434,Vegas Vacation,1997,14 February 1997 (USA),Stephen Kessler,"Elisa Bell,Bob Ducsay","Chevy Chase,Beverly D'Angelo,Randy Quaid","Chevy Chase,Beverly D'Angelo,Randy Quaid,Ethan Embry,Marisol Nichols,Miriam Flynn,Shae D'lyn,Wayne Newton,Siegfried Fischbacher,Roy Horn,Wallace Shawn,Sid Caesar,Julio Oscar Mechoso,Sly Smith,Julia Sweeney",English,USA,93 min,5.9,"30,954","89 user,36 critic",Comedy,"Baker, Mojave Desert, California, USA","In the fourth outing for the vacation franchise, the Griswolds have to survive Vegas fever when they go to Las Vegas for a fun family vacation."
tt0089670,National Lampoon's European Vacation,1985,26 July 1985 (USA),Amy Heckerling,"John Hughes,John Hughes","Chevy Chase,Beverly D'Angelo,Dana Hill","Chevy Chase,Beverly D'Angelo,Dana Hill,Jason Lively,John Astin,Sheila Kennedy,Paul Bartel,Cynthia Szigeti,Malcolm Danare,Kevi Kendall,Tricia Lange,William Zabka,Wendy Goldman,Angus MacKay,Julie Wooldridge","English,Italian,German,French",USA,95 min,6.1,"38,901","99 user,36 critic",Comedy,"Bressanone, Bolzano, Trentino - Alto Adige, Italy",The Griswolds win a vacation tour across Europe where the usual havoc ensues.
tt0099703,The Grifters,1990,4 January 1991 (USA),Stephen Frears,"Jim Thompson,Donald E. Westlake","Anjelica Huston,John Cusack,Annette Bening","Anjelica Huston,John Cusack,Annette Bening,Jan Munroe,Robert Weems,Stephen Tobolowsky,Jimmy Noonan,Richard Holden,Henry Jones,Michael Laskin,Eddie Jones,Sandy Baron,Lou Hancock,Gailard Sartain,Noelle Harling",English,"USA,Canada",110 min,7.0,"19,765","89 user,53 critic","Crime,Drama,Thriller","Arizona, USA",A small-time conman has torn loyalties between his estranged mother and new girlfriend--both of whom are high-stakes grifters with their own angles to play.
tt0081420,Return of the Secaucus Seven,1979,5 September 1980 (USA),John Sayles,John Sayles,"Bruce MacDonald,Maggie Renzi,Adam LeFevre","Bruce MacDonald,Maggie Renzi,Adam LeFevre,Maggie Cousineau,Gordon Clapp,Jean Passanante,Karen Trott,Mark Arnott,David Strathairn,John Sayles,Marisa Smith,Amy Schewel,Carolyn Brooks,Eric Forsythe,Nancy Mette",English,USA,104 min,7.0,"1,612","37 user,20 critic",Drama,"Jackson, New Hampshire, USA","Seven former college friends, along with a few new friends, gather for a weekend reunion at a summer house in New Hampshire to reminisce about the good old days, when they got arrested on the way to a protest in Washington, DC."
tt0091680,One Crazy Summer,1986,8 August 1986 (USA),Savage Steve Holland,Savage Steve Holland,"John Cusack,Demi Moore,Linda Warren","John Cusack,Linda Warren,Joel Murray,Grenville Cuyler,Kristen Goelz,Sky,Laura Waterbury,Jennifer Yahoodik,Rachel C. Telegen,Demi Moore,John Matuszak,Paul M. Lane,Don Ruffin,Gary Littlejohn,Pat McGoarty",English,USA,93 min,6.4,"10,361","61 user,21 critic","Comedy,Romance","Cape Cod, Massachusetts, USA",An aspiring teenage cartoonist and his friends come to the aid of a singer trying to save her family property from developers.
tt0088794,Better Off Dead...,1985,11 October 1985 (USA),Savage Steve Holland,Savage Steve Holland,"John Cusack,David Ogden Stiers,Kim Darby","John Cusack,David Ogden Stiers,Kim Darby,Demian Slade,Scooter Stevens,Diane Franklin,Laura Waterbury,Dan Schneider,Yuji Okumoto,Brian Imada,Chuck Mitchell,Amanda Wyss,Curtis Armstrong,Aaron Dozier,Frank Burt Avalon",English,USA,97 min,7.3,"31,844","177 user,40 critic","Comedy,Romance","Sandy's Char Burger - 6223 Lankershim Boulevard, North Hollywood, California, USA","A teenager has to deal with his girlfriend dumping him among family crises, homicidal paper boys, and a rival skier."
tt0109450,Cobb,1994,2 December 1994 (USA),Ron Shelton,"Al Stump,Al Stump","Tommy Lee Jones,Robert Wuhl,Lolita Davidovich","Tommy Lee Jones,Robert Wuhl,Lolita Davidovich,Ned Bellamy,Scott Burkholder,Allan Malamud,Bill Caplan,Jeff Fellenzer,Doug Krikorian,Gavin Smith,Lou Myers,William Utay,J. Kenneth Campbell,Rhoda Griffis,Tyler Logan Cobb",English,USA,128 min,6.4,"5,731","52 user,18 critic","Biography,Drama,Sport","Rickwood Field - 1137 2nd Avenue W, Birmingham, Alabama, USA",A reporter hired to write the 'official' biography of Ty Cobb discovers just how dark the baseball legend's real story is.
tt0113845,Money Train,1995,22 November 1995 (USA),Joseph Ruben,"Doug Richardson,Doug Richardson","Wesley Snipes,Woody Harrelson,Jennifer Lopez","Wesley Snipes,Woody Harrelson,Jennifer Lopez,Robert Blake,Chris Cooper,Joe Grifasi,Scott Sowers,Skipp Sudduth,Vincent Laresca,Nelson Vasquez,Vincent Patrick,Aida Turturro,Alvaleta Guess,Vincent Pastore,David Tawil",English,USA,110 min,5.5,"30,557","59 user,38 critic","Action,Comedy,Crime","John Street, Greenwich Village, Manhattan, New York City, New York, USA","A vengeful New York transit cop decides to steal a trainload of subway fares; his foster brother, a fellow cop, tries to protect him."
tt0116277,The Fan,1996,16 August 1996 (USA),Tony Scott,"Peter Abrahams,Phoef Sutton","Robert De Niro,Wesley Snipes,Ellen Barkin","Robert De Niro,Wesley Snipes,Ellen Barkin,John Leguizamo,Benicio Del Toro,Patti D'Arbanville,Chris Mulkey,Andrew J. Ferchland,Brandon Hammond,Charles Hallahan,Dan Butler,Kurt Fuller,Michael Jace,Frank Medrano,Don S. Davis","English,Spanish",USA,116 min,5.8,"36,542","83 user,47 critic","Action,Drama,Sport","Indoor Pool, Biltmore Hotel - 506 S. Grand Avenue, Downtown, Los Angeles, California, USA",An all star baseball player becomes the unhealthy focus of a down on his luck salesman.
tt0076593,Raggedy Ann & Andy: A Musical Adventure,1977,1 April 1977 (USA),Richard Williams,"Johnny Gruelle,Patricia Thackray","Claire Williams,Didi Conn,Mark Baker","Claire Williams,Didi Conn,Mark Baker,Fred Stuthman,Niki Flacks,George S. Irving,Arnold Stang,Joe Silver,Alan Sues,Marty Brill,Paul Dooley,Mason Adams,Allen Swift,Hetty Galen,Sheldon Harnick",English,USA,84 min,6.6,509,"33 user,4 critic","Animation,Comedy,Family","Boonton, New Jersey, USA","Raggedy Ann and Andy leave their playroom to rescue Babette, a beautiful French doll kidnapped by a pirate."
tt0104740,Little Nemo: Adventures in Slumberland,1989,21 August 1992 (USA),"Masami Hata,William T. Hurtz","Chris Columbus,Richard Outten","Gabriel Damon,Mickey Rooney,Rene Auberjonois","Gabriel Damon,Mickey Rooney,Rene Auberjonois,Danny Mann,Laura Mooney,Bernard Erhard,Bill Martin,Alan Oppenheimer,Michael Bell,Sidney Miller,Neil Ross,John Stephenson,Greg Burson,Jennifer Darling,Sherry Lynn",English,"Japan,USA",85 min,7.2,"5,183","27 user,18 critic","Family,Animation,Adventure",,"A young boy whose dreams transcend reality is sucked into his own fantasy, which is everything he has dreamed of until he unleashes a century old secret that may not only destroy this ..."
tt1436372,Elle: A Modern Cinderella Tale,2010,April 2010 (USA),"John Dunson,Sean Dunson","Sean Dunson,Bo Ransdell","Ashlee Hewitt,Sterling Knight,Kiely Williams","Ashlee Hewitt,Sterling Knight,Kiely Williams,Thomas Calabro,Katherine Bailess,Tyler Nicole,Emma Winkler,Juliette Hing-Lee,Shawn-Caulin Young,Brandon Mychal Smith,Skyler Nador,Austin Michael Coleman,Donna Guidry,Robbie Cox,Marcin Czepek",English,USA,90 min,4.4,"1,203","21 user,1 critic","Drama,Family","Los Angeles, California, USA","Elle wants to be a singer/songwriter, but her dreams are cut short by the sudden death of her parents. She moves in with her adoptive uncle, who runs a small independent record label whose ..."
tt1067774,Monte Carlo,2011,1 July 2011 (USA),Thomas Bezucha,"Thomas Bezucha,April Blair","Selena Gomez,Leighton Meester,Katie Cassidy","Selena Gomez,Katie Cassidy,Leighton Meester,Cory Monteith,Andie MacDowell,Brett Cullen,Amanda Fairbank-Hynes,Joe Camp III,Luke Bracey,Valérie Lemercier,Franck de la Personne,Máté Haumann,István Göz,Attila Árpa,Joël Lefrançois",English,"Hungary,USA",109 min,5.8,"29,886","44 user,92 critic","Adventure,Comedy,Romance","Voie Georges Pompidou, Paris 1, Paris, France",Three young women vacationing in Paris find themselves whisked away to Monte Carlo after one of the girls is mistaken for a British heiress.
tt1024255,Wild Child,2008,15 August 2008 (UK),Nick Moore,Lucy Dahl,"Emma Roberts,Aidan Quinn,Natasha Richardson","Emma Roberts,Lexi Ainsworth,Shelby Young,Johnny Pacar,Aidan Quinn,Natasha Richardson,Georgia King,Ruby Thomas,Eleanor Turner-Moss,Kimberley Nixon,Maisie Preston,Juno Temple,Sophie Wu,Linzey Cocker,Shirley Henderson",English,"USA,UK,France",124 min,6.1,"33,192","47 user,37 critic","Comedy,Drama,Romance","Balls Park, Hertford, Hertfordshire, England, UK",A rebellious Malibu princess is shipped off to a strict English boarding school by her father.
tt1766094,So Undercover,2012,6 December 2012 (United Arab Emirates),Tom Vaughan,"Allan Loeb,Steven Pearl","Miley Cyrus,Jeremy Piven,Mike O'Malley","Miley Cyrus,Jeremy Piven,Mike O'Malley,Josh Bowman,Lauren McKnight,Kelly Osbourne,Eloise Mumford,Megan Park,Morgan Calhoun,Alexis Knapp,Matthew Settle,Autumn Reeser,Brian Peterson,Ric Reitz,Leticia Jimenez",English,USA,94 min,4.9,"13,099","27 user,45 critic","Action,Comedy","New Orleans, Louisiana, USA","A tough, street-smart private eye is hired by the FBI to go undercover in a college sorority."
tt0286788,What a Girl Wants,2003,4 April 2003 (USA),Dennie Gordon,"William Douglas-Home,William Douglas-Home","Amanda Bynes,Colin Firth,Kelly Preston","Amanda Bynes,Colin Firth,Kelly Preston,Eileen Atkins,Anna Chancellor,Jonathan Pryce,Oliver James,Christina Cole,Sylvia Syms,Soleil McGhee,Peter Reeves,James Greene,Steven Osborne,Mike Toller,Tom Penn",English,USA,105 min,5.8,"44,564","193 user,65 critic","Comedy,Drama,Romance","Battersea Park, Battersea, London, England, UK","An American teenager learns that her father is a wealthy British politician running for office. Although she is eager to find him, she realizes it could cause a scandal and cost him the election."
tt1592873,LOL,2012,1 March 2012 (Singapore),Lisa Azuelos,"Lisa Azuelos,Kamir Aïnouz","Miley Cyrus,Douglas Booth,Ashley Greene","Jean-Luc Bilodeau,Douglas Booth,Vivian Le Borgne,Bridget Brown,Jim Carrane,Woody Carter,Miley Cyrus,Felix Dayan,Sam Derence,Nora Dunn,Lina Esco,Trevor Fahnstrom,George Finn,Rebecca Finnegan,Alix Freihage","English,French",USA,97 min,4.2,"42,217","107 user,53 critic","Comedy,Drama,Romance","Paris, France","As a new year at school begins, Lola's heart is broken by her boyfriend, though soon she's surprised by her best friend, promising musician Kyle, who reveals his feelings for her."
tt1294226,The Last Song,2010,31 March 2010 (USA),Julie Anne Robinson,"Nicholas Sparks,Jeff Van Wie","Miley Cyrus,Liam Hemsworth,Greg Kinnear","Miley Cyrus,Greg Kinnear,Bobby Coleman,Liam Hemsworth,Hallock Beals,Kelly Preston,Nick Lashaway,Carly Chaikin,Kate Vernon,Nick Searcy,Adam Barnett,Michael Jamorski,Melissa Ordway,Carrie Malabre,Lance E. Nichols",English,USA,107 min,5.8,"56,424","182 user,123 critic","Drama,Romance","Georgia Aquarium, Atlanta, Georgia, USA","A rebellious girl is sent to a Southern beach town for the summer to stay with her father. Through their mutual love of music, the estranged duo learn to reconnect."
our_lips_are_sealed,Our Lips Are Sealed,1999 2000 2001,"Jan 1, 2000 Wide","Ashley Olsen,Mary-Kate Olsen,Craig Shapiro","Elizabeth Kruger,Craig Shapiro","Ashley Olsen,Mary-Kate Olsen,Jim Meskimen","Mary-Kate Olsen,Ashley Olsen,Jim Meskimen,Tamara Clatterbuck,Robert Miano,Jason Clarke,Richard Carter,Jo Phillips,Harold Hopkins,Ernie Hudson Jr.,Willie Garson,Jade Bronneberg,Ryan Clark,Scott Swalwell,Nina Schultz",English,"USA,Australia",1 hr. 30 min.,,"3,227","36 user,2 critic","Kids & Family,Mystery & Suspense,Comedy","Agoura, California, USA","In this comic adventure story, Maddy (Mary-Kate Olsen) and Abby (Ashley Olsen) are twin sisters (sounds reasonable) who accidentally witness a felony and soon find they're being chased by hoodlums who want to make sure they keep quiet about what they've seen. Hoping to keep the girls under wraps so they can testify against the crooks, Maddy and Abby are placed into the FBI Witness Protection Program; however, the girls have a tragic inability to keep a secret, and before long the FBI decides the,best approach is to simply ship the twins out of the country until they can testify. Maddy and Abby are sent to sunny Sydney, Australia, where they find sun, fun, and danger when the gangsters discover them down under. Our Lips Are Sealed was released direct-to-video on November 21, 2000."
tt0167049,Billboard Dad,1998,25 December 1998 (Brazil),Alan Metter,Maria Jacquemetton,"Ashley Olsen,Mary-Kate Olsen,Tom Amandes","Mary-Kate Olsen,Ashley Olsen,Tom Amandes,Jessica Tuck,Carl Banks,Ellen Ratner,Sam Saletta,Rafael Rojas III,Troian Bellisario,Angelique Parry,Bailey Chase,Vincent Bowman,Debra Christofferson,Lisa Montgomery,Twink Caplan",English,USA,92 min,5.1,"3,463","18 user,2 critic","Comedy,Family,Romance","Hollywood, Los Angeles, California, USA",Twin girls advertise their single father on a Santa Monica Billboard.
tt0113442,It Takes Two,1995,17 November 1995 (USA),Andy Tennant,Deborah Dean Davis,"Kirstie Alley,Steve Guttenberg,Mary-Kate Olsen","Kirstie Alley,Steve Guttenberg,Mary-Kate Olsen,Ashley Olsen,Philip Bosco,Jane Sibbett,Michelle Grisom,Desmond Robertson,Tiny Mills,Shanelle Henry,Anthony Aiello,LaTonya Borsay,Michèle Lonsdale Smith,Sean Orr,Elizabeth Walsh",English,USA,101 min,5.7,"14,093","44 user,20 critic","Comedy,Family,Romance","St Bartholomew's Church, Manhattan, New York City, New York, USA","Alyssa (a rich girl) and Amanda (an orphan) are two little girls who are identical, but complete strangers, that accidentally meet one day. In an attempt to stop Alyssa's father from ..."
tt0109676,Drop Zone,1994,9 December 1994 (USA),John Badham,"Tony Griffin,Guy Manos","Wesley Snipes,Gary Busey,Yancy Butler","Wesley Snipes,Gary Busey,Yancy Butler,Michael Jeter,Corin Nemec,Kyle Secor,Luca Bercovici,Malcolm-Jamal Warner,Rex Linn,Grace Zabriskie,Robert LaSardo,Sam Hennings,Claire Stansfield,Mickey Jones,Andy Romano",English,USA,101 min,5.6,"15,047","36 user,22 critic","Action,Adventure,Thriller","Warner Center Plaza, Woodland Hills, California, USA",A tough cop teams up with a professional skydiver to capture a renegade computer hacker on the run from the law.
tt2396690,Barbie: The Princess & the Popstar,2012,11 September 2012 (USA),Ezekiel Norton,"Steve Granat,Cydne Clark","Kelly Sheridan,Jennifer Waris,Ashleigh Ball","Kelly Sheridan,Jennifer Waris,Ashleigh Ball,Tiffany Giardina,Ellie King,Peter Kelamis,Jonathan Holmes,Allison Warnyca,Christopher Gaze,Lauren Lavoie,Ashlyn Drummond,Adrian Petriw,Leala Selina,Mark Oliver,Michael Dobson",English,USA,86 min,5.6,755,"5 user,2 critic","Animation,Family",,"In this sparkling musical adventure, Barbie(TM) stars as Tory(TM), the kind-hearted princess of Meribella who would rather sing and dance than perform her royal duties. When her favorite ..."
tt3921852,Barbie and the Secret Door,2014,7 August 2014 (Kuwait),Karen J. Lloyd,Brian Hohlfeld,"Kelly Sheridan,Brittany McDonald,Ashleigh Ball","Kelly Sheridan,Brittany McDonald,Ashleigh Ball,Chanelle Peloso,Tabitha St. Germain,Ellie King,Christopher Gaze,Jonathan Holmes,Britt Irvin,Michael Daingerfield,Mackenzie Gray,Andrea Libman,Anna Galvin,Andrew Francis,Jay Brazeau",English,USA,81 min,5.5,415,"6 user,4 critic","Animation,Family",,"Alexa is a very shy princess from a contemporary, modern kingdom who discovers a secret door that opens to a magical land."
tt2946582,Barbie Mariposa and the Fairy Princess,2013,27 August 2013 (USA),William Lau,Elise Allen,"Kelly Sheridan,Maryke Hendrikse,Tabitha St. Germain","Kelly Sheridan,Maryke Hendrikse,Tabitha St. Germain,Kathleen Barr,Mariee Devereux,Alessandro Juliani,Jane Barr,Alistair Abell,Russell Roberts,Sam Vincent",English,"Canada,USA",79 min,5.9,378,"1 user,3 critic","Animation,Family,Fantasy",,"Join Mariposa & her new friend, Princess Catania, in this magical adventure to save the fairy land of Shimmervale. Together, the girls learn that with great friends, the sky is the limit!"
tt1541874,Love,2011,7 September 2012 (UK),William Eubank,William Eubank,"Gunner Wright,Corey Richardson,Bradley Horne","Gunner Wright,Corey Richardson,Bradley Horne,Nancy Stelle,Roger E. Fanter,Jesse Hotchkiss,Troy Mittleider,Brid Caveney,Ambyr Childers,B. Anthony Cohen,James C. Burns,Lee Bettencourt,Mark Eaton,Brian Vanik,Dan Figur",English,USA,84 min,5.6,"7,003","76 user,64 critic","Drama,Sci-Fi","San Diego, California, USA","After losing contact with Earth, Astronaut Lee Miller becomes stranded in orbit alone aboard the International Space Station. As time passes and life support systems dwindle, Lee battles to..."
tt1673434,The Twilight Saga: Breaking Dawn - Part 2,2012,16 November 2012 (USA),Bill Condon,"Melissa Rosenberg,Stephenie Meyer","Kristen Stewart,Robert Pattinson,Taylor Lautner","Kristen Stewart,Robert Pattinson,Taylor Lautner,Peter Facinelli,Elizabeth Reaser,Ashley Greene,Jackson Rathbone,Kellan Lutz,Nikki Reed,Billy Burke,Chaske Spencer,Mackenzie Foy,Maggie Grace,Jamie Campbell Bower,Christopher Heyerdahl",English,USA,115 min,5.6,"172,771","320 user,319 critic","Adventure,Drama,Fantasy","Casa em Paraty, Saco do Mamanguá, Rio de Janeiro, Brazil","After the birth of Renesmee, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi."
tt1549572,Another Earth,2011,12 October 2011 (France),Mike Cahill,"Mike Cahill,Brit Marling","Brit Marling,William Mapother,Matthew-Lee Erlbach","William Mapother,Brit Marling,Matthew-Lee Erlbach,DJ Flava,Meggan Lennon,AJ Diana,Bruce Colbert,Paul Mezey,Ana Valle,Jeffrey Goldenberg,Joseph A. Bove,Jordan Baker,Flint Beverage,Robin Lord Taylor,Rupert Reid",English,USA,92 min,7.0,"64,360","223 user,237 critic","Drama,Romance,Sci-Fi","West Haven, Connecticut, USA","On the night of the discovery of a duplicate Earth in the Solar system, an ambitious young student and an accomplished composer cross paths in a tragic accident."
tt1226229,Get Him to the Greek,2010,4 June 2010 (USA),Nicholas Stoller,"Nicholas Stoller,Jason Segel","Jonah Hill,Russell Brand,Elisabeth Moss","Russell Brand,Rose Byrne,Tyler McKinney,Zoe Salmon,Lino Facioli,Lars Ulrich,Mario Lopez,Pink,Billy Bush,Kurt Loder,Christina Aguilera,Colm Meaney,Ray Siegle,Chad Cleven,Jonathan Chris Lopez",English,USA,109 min,6.4,"140,472","196 user,221 critic","Comedy,Music","550 S. Flower St, Los Angeles, California, USA",A record company intern is hired to accompany out-of-control British rock star Aldous Snow to a concert at L.A.'s Greek Theater.
tt0106611,Cool Runnings,1993,1 October 1993 (USA),Jon Turteltaub,"Lynn Siefert,Michael Ritchie","John Candy,Leon,Doug E. Doug","Leon,Doug E. Doug,Rawle D. Lewis,Malik Yoba,John Candy,Raymond J. Barry,Peter Outerbridge,Paul Coeur,Larry Gilman,Charles Hyatt,Winston Stona,Bertina Macauley,Pauline Stone Myrie,Kristoffer Cooper,Bill Dow","English,German,Russian",USA,98 min,6.9,"65,224","97 user,37 critic","Adventure,Comedy,Family","Calgary, Alberta, Canada","When a Jamaican sprinter is disqualified to the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican Bobsled Team."
tt0110006,Heavy Weights,1995,17 February 1995 (USA),Steven Brill,"Judd Apatow,Steven Brill","Tom McGowan,Aaron Schwartz,Ben Stiller","David Goldman,Joseph Wayne Miller,Cody Burger,Allen Covert,Tim Blake Nelson,Nancy Ringham,Seth St. Laurent,Bobby Fain,Tom McGowan,Aaron Schwartz,Shaun Weiss,Tom Hodges,Leah Lail,Paul Feig,Kenan Thompson",English,USA,100 min,6.6,"17,759","63 user,16 critic","Comedy,Drama,Family","Camp Pinnacle - 4080 Little River Road, Hendersonville, North Carolina, USA","Plump kids are lured into joining a posh fat camp with the promise of quick weight loss and good times, only to find that the facility is a woodland hellhole run by a psycho ex-fitness instructor."
tt0109127,Angels in the Outfield,1994,15 July 1994 (USA),William Dear,"Dorothy Kingsley,George Wells","Danny Glover,Brenda Fricker,Tony Danza","Danny Glover,Brenda Fricker,Tony Danza,Christopher Lloyd,Ben Johnson,Jay O. Sanders,Joseph Gordon-Levitt,Milton Davis Jr.,Taylor Negron,Tony Longo,Neal McDonough,Stoney Jackson,Adrien Brody,Tim Conlon,Matthew McConaughey",English,USA,102 min,6.0,"20,416","58 user,17 critic","Comedy,Family,Fantasy","Alameda, California, USA","When a boy prays for a chance to have a family if the California Angels win the pennant, angels are assigned to make that possible."
tt0110363,Little Big League,1994,29 June 1994 (USA),Andrew Scheinman,"Gregory K. Pincus,Gregory K. Pincus","Luke Edwards,Timothy Busfield,John Ashton","Luke Edwards,Timothy Busfield,John Ashton,Ashley Crow,Kevin Dunn,Billy L. Sullivan,Miles Feulner,Jonathan Silverman,Dennis Farina,Jason Robards,Wolfgang Bodison,Duane Davis,Leon Durham,Kevin Elster,Joseph Latimore",English,USA,119 min,6.0,"7,435","25 user,6 critic","Comedy,Family,Sport","Edina, Minnesota, USA",A young boy is bequeathed the ownership of a professional baseball team.
tt0265662,The Rookie,2002,29 March 2002 (USA),John Lee Hancock,Mike Rich,"Dennis Quaid,J.D. Evermore,Rachel Griffiths","Dennis Quaid,Rachel Griffiths,Jay Hernandez,Beth Grant,Angus T. Jones,Brian Cox,Rick Gonzalez,Chad Lindberg,Angelo Spizzirri,Royce D. Applegate,Russell Richardson,Raynor Scheine,David Blackwell,Blue Deckert,Danny Kamin",English,USA,127 min,7.0,"24,950","172 user,90 critic","Drama,Family,Sport","Austin Studios - 1901 E. 51st Street, Austin, Texas, USA",A Texas baseball coach makes the major league after agreeing to try out if his high school team made the playoffs.
