id,name,year,release_date,director,creator,actors,full_cast,language,country,duration,rating_value,rating_count,review_count,genre,filming_locations,description
tt2481512,"Stockholm, Pennsylvania",2015,2 May 2015 (USA),Nikole Beckwith,Nikole Beckwith,"Saoirse Ronan,Cynthia Nixon,Jason Isaacs","Saoirse Ronan,Cynthia Nixon,Jason Isaacs,David Warshofsky,Rosalind Chao,Avery Phillips,Hana Hayes,Tom Wright,Jayne Taini,Juan M. Fernández,Michelle Alegria,Rob Yang,Wiley B. Oscar,Nelson Mashita,Gordon Greene",English,USA,99 min,6.2,564,"2 user,11 critic","Drama,Thriller","Santa Clarita, California, USA","A young woman, kidnapped when she was a child, returns home to the family she barely remembers and struggles to feel at home."
tt3289728,Equals,2015,31 December 2015 (Argentina),Drake Doremus,Nathan Parker,"Kristen Stewart,Nicholas Hoult,Guy Pearce","Kristen Stewart,Nicholas Hoult,Guy Pearce,Claudia Kim,Bel Powley,Jacki Weaver,Scott Lawrence,Toby Huss,Kate Lyn Sheil,Aurora Perrineau,Rebecca Hazlewood,David Selby,Kai Lennox,Rizwan Manji,Nathan Parker",English,USA,101 min,6.2,286,"2 user,19 critic","Drama,Sci-Fi","Tokyo, Japan",A futuristic love story set in a world where emotions have been eradicated.
tt4158624,About Ray,2015,2015 (USA),Gaby Dellal,"Nikole Beckwith,Gaby Dellal","Naomi Watts,Elle Fanning,Susan Sarandon","Naomi Watts,Elle Fanning,Susan Sarandon,Tate Donovan,Maria Dizzia,Sam Trammell,Linda Emond,Jordan Carlos,Tessa Albertson,Ismael Peter Casillas III,Rob Yang,Maxwell Simkins,Eva Kaminsky,Andrew Polk,Mattea Conforti","English,Spanish",USA,87 min,5.0,123,"1 user,6 critic","Comedy,Drama","New York City, New York, USA","After Ray decides to transition from female to male, Ray's mother, Maggie, must come to terms with the decision while tracking down Ray's biological father to get his legal consent."
tt1193631,Step Up 3D,2010,6 August 2010 (USA),Jon M. Chu,"Amy Andelson,Emily Meyer","Sharni Vinson,Rick Malambri,Adam G. Sevani","Rick Malambri,Adam G. Sevani,Sharni Vinson,Alyson Stoner,Keith Stallworth,Kendra Andrews,Stephen Boss,Martín Lombard,Facundo Lombard,Oren Michaeli,Joe Slaughter,Daniel 'Cloud' Campos,Aja George,Straphanio 'Shonnie' Solomon,Terence Dickson",English,USA,107 min,6.2,"44,212","86 user,138 critic","Drama,Music,Romance","290 S Garey St, Los Angeles, California, USA",A tight-knit group of New York City street dancers find themselves pitted against the world's best hip hop dancers in a high-stakes showdown.
tt1800741,Step Up Revolution,2012,27 July 2012 (USA),Scott Speer,"Amanda Brody,Duane Adler","Kathryn McCormick,Ryan Guzman,Cleopatra Coleman","Cleopatra Coleman,Ryan Guzman,Misha Gabriel Hamilton,Michael 'Xeno' Langebeck,Stephen Boss,Claudio Pinto,Nicole Dabeau,Chris Charles Herbert,Katie Peterson,Alejandro Posada,Marc Macaulay,Tommy Dewey,Kathryn McCormick,Mario Ernesto Sánchez,Sabina V. Gomez",English,USA,99 min,6.5,"42,305","70 user,121 critic","Drama,Music,Romance","Miami, Florida, USA","Emily arrives in Miami with aspirations to become a professional dancer. She sparks with Sean, the leader of a dance crew whose neighborhood is threatened by Emily's father's development plans."
tt1023481,Step Up 2: The Streets,2008,14 February 2008 (USA),Jon M. Chu,"Toni Ann Johnson,Karen Barna","Robert Hoffman,Briana Evigan,Cassie Ventura","Briana Evigan,Robert Hoffman,Adam G. Sevani,Cassie Ventura,Danielle Polanco,Christopher Scott,Mari Koda,Janelle Cambridge,Luis Rosado,Harry Shum Jr.,LaJon Dantzler,Telisha Shaw,Black Thomas,Kmel Howell,Jeff 'Rapid' Ogle","English,Russian",USA,98 min,6.2,"63,295","106 user,97 critic","Drama,Music,Musical","Baltimore, Maryland, USA",Romantic sparks occur between two dance students from different backgrounds at the Maryland School of the Arts.
tt2626350,Step Up All In,2014,8 August 2014 (USA),Trish Sie,"Duane Adler,John Swetnam","Ryan Guzman,Briana Evigan,Adam G. Sevani","Ryan Guzman,Briana Evigan,Adam G. Sevani,Misha Gabriel Hamilton,Stephen Boss,Stephen Stevo Jones,David Shreibman,Mari Koda,Christopher Scott,Luis Rosado,Chadd Smith,Facundo Lombard,Martín Lombard,Parris Goebel,Cyrus Spencer",English,USA,112 min,5.9,"22,288","49 user,65 critic","Drama,Music,Romance","Caesars Palace - 3570 Las Vegas Boulevard South, Las Vegas, Nevada, USA","All-stars from the previous Step Up installments come together in glittering Las Vegas, battling for a victory that could define their dreams and their careers."
tt3534602,The D Train,2015,8 May 2015 (USA),"Andrew Mogel,Jarrad Paul","Jarrad Paul,Andrew Mogel","Jack Black,James Marsden,Kathryn Hahn","Jack Black,James Marsden,Kathryn Hahn,Jeffrey Tambor,Russell Posner,Henry Zebrowski,Kyle Bornheimer,Mike White,Corrina Lyons,Donna Duplantier,Charlotte Gale,Denise Williamson,Han Soto,Danielle Greenup,Dermot Mulroney",English,"UK,USA",101 min,5.1,"4,473","26 user,77 critic","Comedy,Drama",,The head of a high school reunion committee travels to Los Angeles to track down the most popular guy from his graduating class and convince him to go to the reunion.
good_kill,Good Kill,2014 2015 2016,"May 15, 2015 Limited",Andrew Niccol,Andrew Niccol,"Ethan Hawke,January Jones,Zoë Kravitz","Fatima El Bahraquy,El Khttabi Abdelouahab,Ethan Hawke,Bruce Greenwood,Jake Abel,Ryan Montano,Dylan Kenin,Stafford Douglas,Zion Rain Leyba,January Jones,Sachie Capitani,Michael Sheets,Zoë Kravitz,Ross Shaw,Chakir Faiz",English,USA,,"6.5/10,6.5/10","10,299","59 user,148 critic",Mystery & Suspense,Morocco,"In the shadowy world of drone warfare, combat unfolds like a video game-only with real lives at stake. After six tours of duty, Air Force pilot Tom Egan (Ethan Hawke) yearns to get back into the cockpit of a real plane, but he now fights theTaliban from an air-conditioned box in the Las Vegas desert. When he and his crew start taking orders directly from the CIA, and the stakes are raised, Egan's nerves-and his relationship with his wife (Mad Men's January Jones)-begin to unravel. Revealing the,psychological toll drone pilots endure as they are forced to witness the aftermath of their fight against insurgents, Andrew Niccol (Gattaca, Lord of War) directs this riveting insider's view of 21st-century warfare, in which operatives target enemies from half a world away. (C) IFC Films"
tt2962876,The Road Within,2014,4 June 2015 (Singapore),Gren Wells,Gren Wells,"Zoë Kravitz,Robert Patrick,Robert Sheehan","Zoë Kravitz,Robert Patrick,Robert Sheehan,Dev Patel,Kyra Sedgwick,Ali Hillis,Cooper Roth,Matt Riedy,Joe Unger,Louisa Kendrick,Ross Gallo,Eric Matheny,Jayce Dempsey",English,USA,100 min,7.0,"5,198","12 user,16 critic","Comedy,Drama","Santa Cruz, California, USA",A young man with Tourette's Syndrome embarks on a road trip with his recently-deceased mother's ashes.
tt0482463,Bella,2006,30 November 2007 (USA),Alejandro Monteverde,"Alejandro Monteverde,Patrick Million","Eduardo Verástegui,Tammy Blanchard,Manny Perez","Eduardo Verástegui,Tammy Blanchard,Manny Perez,Angélica Aragón,Jaime Tirelli,Ramon Rodriguez,Armando Riesco,Sophie Nyweide,Ali Landry,Ewa Da Cruz,Alexa Gerasimovich,Herb Lovelle,Tawny Cypress,Doug DeBeech,Michael Mosley","English,Spanish","USA,Mexico",91 min,7.4,"9,351","171 user,60 critic","Drama,Romance","New York City, New York, USA",One day in New York City changes three people forever.
tt1347280,Pendragon: Sword of His Father,2008,November 2008 (USA),Chad Burns,,"Aaron Burns,Marilyn Burns,Chad Burns","Aaron Burns,Marilyn Burns,Chad Burns,Cary Annen,Drew Annen,Nathan Ashton,Adrianne Burns,Andrew Burns,Nicholas Burns,Raymond Burns,Erik Dewar,Brian Ervin,Wally Patton,Tim Quinlan,Howard Shepherd","English,German",USA,,4.2,233,"7 user,6 critic","Adventure,Fantasy",,"Set in 411 AD, Pendragon tells the story of young Artos who is raised to believe that God has a purpose for each day. When his family is killed and he is taken into slavery by the Saxons, ..."
tt2538204,#Lucky Number,2015,1 September 2015 (USA),Brendan Gabriel Murphy,"David Cornue,Michael Cuccolo","Tom Pelphrey,Natalie Hall,Method Man","Tom Pelphrey,Natalie Hall,Method Man,Malcolm Goodwin,Joseph Russo,Milena Govich,Carme Boixadera,Lauren Francesca,Priscilla Lopez,Robert Bogue,Daniel Raymont,Al Sapienza,Robert Farrior,Joseph D'Onofrio,Tommy Nohilly",English,USA,80 min,5.1,205,"1 user,1 critic",Comedy,"New York City, New York, USA","Based on a true story, an aspiring New York City sportscaster's life is on the slow track until he serendipitously gets the old cell phone number of a basketball superstar. Will the number ..."
tt4126312,"3 1/2 Minutes, Ten Bullets",2015,2 October 2015 (UK),Marc Silver,Marc Silver,"Leland Brunson,Angela B. Corey,Ron Davis","Leland Brunson,Angela B. Corey,Ron Davis,John Guy,Russell Healey,Lucia McBath,Vic Micolucci,Tommie Stornes,Cory Strolla,Tevin Thompson",English,USA,98 min,7.4,67,"2 user,12 critic","Documentary,Crime,Drama",,"Black Friday, the day after Thanksgiving November 2012, four boys in a red SUV pull into a gas station after spending time at the mall buying sneakers and talking to girls. With music ..."
tt3442990,Lila & Eve,2015,17 July 2015 (USA),Charles Stone III,Pat Gilfillan,"Viola Davis,Jennifer Lopez,Andre Royo","Viola Davis,Jennifer Lopez,Andre Royo,Chris Chalk,Shea Whigham,Aml Ameen,Julius Tennon,Michole Briana White,Yolonda Ross,Will Brittain,Gino Vento,Rey Hernandez,Whitney Goin,Marisela Zumbado,Dawn Young-McDaniel",English,USA,94 min,5.7,"3,305","23 user,23 critic","Drama,Thriller","Atlanta, Georgia, USA","Two distraught mothers, whose children were gunned down in a drive-by, team up to avenge their deaths after local authorities fail to take action."
tt2494362,Bone Tomahawk,2015,23 October 2015 (USA),S. Craig Zahler,S. Craig Zahler,"Kurt Russell,Patrick Wilson,Sean Young","Kurt Russell,Patrick Wilson,Sean Young,Lili Simmons,Matthew Fox,David Arquette,Kathryn Morris,Richard Jenkins,Zahn McClarnon,Michael Paré,Sid Haig,Jamie Hector,Geno Segers,James Tolkan,David Midthunder",English,USA,132 min,7.7,113,"2 user,11 critic","Horror,Western","California, USA",Four men set out in the Wild West to rescue a group of captives from cannibalistic cave dwellers.
tt3851142,The Missing Girl,2015,26 September 2015 (USA),A.D. Calvo,"A.D. Calvo,A.D. Calvo","Robert Longstreet,Alexia Rasmussen,Eric Ladin","Robert Longstreet,Alexia Rasmussen,Eric Ladin,Thomas Jay Ryan,Shirley Knight,Kevin Corrigan,Sonja Sohn,Adam David Thompson,Alesandra Assante,Ralph Rodriguez,Todd Faulkner,Marissa Jade,Noel Ramos",English,USA,89 min,7.3,21,9 critic,"Comedy,Drama,Mystery","New London, Connecticut, USA","THE MISSING GIRL tells the story of Mort, the lonely and disillusioned owner of a comic book shop, and Ellen, the emotionally disruptive, aspiring graphic novelist he's hired. The story ..."
tt4567486,The Mind's Eye,2015,15 September 2015 (Canada),Joe Begos,Joe Begos,"Graham Skipper,Lauren Ashley Carter,John Speredakos","Graham Skipper,Lauren Ashley Carter,John Speredakos,Larry Fessenden,Noah Segan,Matt Mercer,Michael A. LoCicero,Jeremy Gardner,Patrick M. Walsh,Brian Morvant,Josh Ethier,Susan T. Travers,Chuck Doherty,Jesse Dufault",English,USA,87 min,6.6,58,7 critic,"Action,Horror,Sci-Fi","Rhode Island, USA",Add a Plot
tt3072482,Hardcore,2015,12 September 2015 (Canada),Ilya Naishuller,Ilya Naishuller,"Sharlto Copley,Haley Bennett,Danila Kozlovsky","Sharlto Copley,Haley Bennett,Danila Kozlovsky,Cyrus Arnold,Ilya Naishuller,Darya Charusha,Will Stewart,Jake Karlen,Andrei Dementiev","English,Russian","Russia,USA",90 min,8.0,274,"2 user,12 critic","Action,Adventure,Sci-Fi",,"Henry, a newly resurrected cyborg who must save his wife/creator from the clutches of a psychotic tyrant with telekinetic powers, AKAN, and his army of mercenaries. Fighting alongside Henry..."
1005339-dawn_of_the_dead,Dawn of the Dead,1978 1979 1980,"May 24, 1979 Wide",George A. Romero,George A. Romero,"David Emge,Ken Foree,Scott H. Reiniger","David Emge,Ken Foree,Scott H. Reiniger,Gaylen Ross,David Crawford,David Early,Richard France,Howard Smith,Daniel Dietrich,Fred Baker,James A. Baffico,Rod Stouffer,Jese Del Gre,Clayton McKinnon,John Rice",English,"Italy,USA",2 hr. 6 min.,"8.6/10,6.7/10","84,307","667 user,206 critic","Action & Adventure,Horror,Science Fiction & Fantasy","WPGH-TV, Pittsburgh, Pennsylvania, USA","More explicit, faster paced and technically self-assured than Night of the Living Dead (1968), this second in a trilogy of horror movies tells the gruesome tale of corpses rising yet again from the grave as cannibalistic zombies, an army of the dead who will eradicate all human life unless they are stopped."
tt1731701,Barely Lethal,2015,30 April 2015 (USA),Kyle Newman,John D'Arco,"Jaime King,Samuel L. Jackson,Madeleine Stack","Jaime King,Samuel L. Jackson,Madeleine Stack,Eva G. Cooper,Hailee Steinfeld,Sophie Turner,Andre Pushkin,Jessica Alba,Bruno Gunn,Dove Cameron,Rachael Harris,Jason Ian Drucker,Alexandra Krosney,Emma Holzer,Gabriel Basso",English,USA,96 min,5.3,"7,054","29 user,40 critic","Action,Adventure,Comedy","Atlanta, Georgia, USA",A teenage special ops agent coveting a 'normal' adolescence fakes her own death and enrolls in a suburban high school. She quickly learns that surviving the treacherous waters of high school is more challenging than international espionage.
tt0368975,Sleepover,2004,9 July 2004 (USA),Joe Nussbaum,Elisa Bell,"Alexa PenaVega,Mika Boorem,Scout Taylor-Compton","Alexa PenaVega,Mika Boorem,Jane Lynch,Sam Huntington,Sara Paxton,Brie Larson,Scout Taylor-Compton,Douglas Smith,Katija Pevec,Steve Carell,Jeff Garlin,Kallie Flynn Childress,Eileen April Boylan,Evan Peters,Hunter Parrish",English,USA,89 min,5.3,"11,976","76 user,52 critic",Comedy,"Long Beach Polytechnic High School - 1600 Atlantic Avenue, Long Beach, California, USA","Four best friends, desperate to improve their social status, enter into an all-night scavenger hunt against the popular clique in their school."
tt1604171,Prom,2011,29 April 2011 (USA),Joe Nussbaum,Katie Wech,"Aimee Teegarden,Thomas McDonell,DeVaughn Nixon","Aimee Teegarden,Thomas McDonell,DeVaughn Nixon,Danielle Campbell,Yin Chang,Jared Kusnitz,Nolan Sotillo,Cameron Monaghan,Kylie Bunbury,Joe Adler,Janelle Ortiz,Jonathan Keltz,Nicholas Braun,Raini Rodriguez,Christine Elise",English,USA,104 min,5.4,"12,018","32 user,83 critic","Comedy,Drama","Holmes Middle School - 9351 Paso Robles Ave Northridge, California, USA",A group of teenagers get ready for their high school prom.
tt5039578,The Year of Spectacular Men,2016,2016 (USA),Lea Thompson,Madelyn Deutch,"Lea Thompson,Zoey Deutch,Avan Jogia","Lea Thompson,Zoey Deutch,Avan Jogia,Jesse Bradford,Nicholas Braun,Zach Roerig,Brandon T. Jackson,Madelyn Deutch,Troy Evans,Bob Clendenin,Melissa Bolona,Alison Martin,Lily Anne Harrison,Grace S. Yee",English,USA,,,,,"Comedy,Drama",,Add a Plot
tt4653586,Border Crossing,2016,2016 (USA),Bette Gordon,"Pat Barker,Stephen Molton","Julia Stiles,Avan Jogia,Josh Charles","Julia Stiles,Avan Jogia,Josh Charles,Tracie Thoms,Leo Fitzpatrick,Jasper Newell,Mike Houston,Kim Ramirez,Kim Brockington,Vin Scialla,Ellen Tamaki,Craig Newman,Sam Lilja,Jessica Ellison",English,USA,,,,,Thriller,,Add a Plot
tt3713030,I Am Michael,2015,29 January 2015 (USA),Justin Kelly,"Benoit Denizet Lewis,Justin Kelly","Emma Roberts,James Franco,Zachary Quinto","Emma Roberts,James Franco,Zachary Quinto,Daryl Hannah,Avan Jogia,Leven Rambin,Lesley Ann Warren,Charlie Carver,Ahna O'Reilly,Devon Graye,Jenna Leigh Green,Evie Thompson,Blake Lee,Blake Young-Fountain,Patrick Page",English,USA,98 min,6.1,332,"6 user,30 critic",Drama,,A gay activist and magazine founder is 'saved' from his homosexuality after turning to God.
tt1800379,Something Real and Good,2013,5 March 2013 (USA),Luke Rivett,Erin Carroll,"Alex Hannant,Matt Jones,Colton Castaneda","Alex Hannant,Matt Jones,Colton Castaneda,Ward Edmondson,Tommy Shayne Manfredi,Dillaran Martin,Craig Shippey,Marla Stone",English,USA,82 min,5.9,632,9 user,Drama,"Los Angeles, California, USA","A young man and woman meet by chance in an airport while waiting for a delayed flight. When the plane is rerouted, they decide to make the best of it, and over the course of one night, ..."
tt2228000,In Lieu of Flowers,2013,2014 (USA),William Savage,William Savage,"Josh Pence,Spencer Grammer,Nate Corddry","Josh Pence,Spencer Grammer,Nate Corddry,Bonnie Swencionis,Tom Bloom,John Forest,Melissa Rauch,Brian Avers,Andrea Barnes,Alec Beard,Andrea Bordeaux,David Conley,Mary Dorn,Blue Ferdinand,Nick Gehlfuss",English,USA,90 min,6.2,271,4 user,"Comedy,Drama,Romance","New York City, New York, USA",Most love stories are about losing love or finding it. This is a story about what happens in between.
tt1261954,Take Me Home,2011,4 October 2013 (Turkey),Sam Jaeger,Sam Jaeger,"Sam Jaeger,Amber Jaeger,Victor Garber","Amber Jaeger,Sam Jaeger,Victor Garber,Cristine Rose,Lin Shaye,Bree Turner,Brennan Elliott,Michelle Krusiec,Eli Goodman,Amanda Lund,Avner Garbi,Dennis Romer,Frieda Jane,Ed Vaughan,Doreen Dunn",English,USA,97 min,6.9,"4,884","28 user,4 critic","Comedy,Romance","Santa Clarita, California, USA","Soon after Thom starts operating as an illegal taxi driver in New York City, Claire hires him to drive her to California after her estranged father suffers a heart attack."
tt2245277,Watercolor Postcards,2013,23 September 2014 (USA),Rajeev Dassani,Conrad Goode,"Bailee Madison,Jonathan Banks,John C. McGinley","Bailee Madison,Jonathan Banks,John C. McGinley,Laura Bell Bundy,Claudia Christian,Joan Van Ark,Chad Faust,Haley Strode,Conrad Goode,Ned Bellamy,Kaitlin Riley,Paul Sanchez,Mary-Pat Green,Steve Eastin,Jessica Starr Folger",English,USA,115 min,4.9,137,"2 user,7 critic",Drama,"Barstow, California, USA",A small town girl returns home only to inherit more problems than she brought.
tt2486678,5 to 7,2014,12 February 2015 (Ukraine),Victor Levin,Victor Levin,"Anton Yelchin,Bérénice Marlohe,Olivia Thirlby","Olivia Thirlby,Anton Yelchin,Eric Stoltz,Bérénice Marlohe,Glenn Close,Frank Langella,Lambert Wilson,Jocelyn DeBoer,Joseph D'Onofrio,Dov Tiefenbach,Amina Robinson,Julian Bond,Kelly Hartnett,Heather Warren,Gregg Micheals","English,French",USA,95 min,7.1,"2,482","16 user,39 critic","Comedy,Drama,Romance","New York City, New York, USA","An aspiring novelist enters into a relationship with a woman, though there's just one catch: She's married, and the couple can only meet between the hours of 5 and 7 each evening."
tt2226630,After Words,2015,21 August 2015 (USA),Juan Feldman,"Juan Feldman,Joel Silverman","Marcia Gay Harden,Óscar Jaenada,Jenna Ortega","Marcia Gay Harden,Óscar Jaenada,Jenna Ortega,Ron Canada,Jackie Torres,Sonni Paisley,Yvette Thor",English,USA,91 min,6.4,60,"1 user,2 critic",Drama,Costa Rica,A librarian facing a mid-life crisis travels to Costa Rica.
tt1980929,Begin Again,2013,11 July 2014 (USA),John Carney,John Carney,"Keira Knightley,Mark Ruffalo,Adam Levine","James Corden,Keira Knightley,Mark Ruffalo,Hailee Steinfeld,Yasiin Bey,Karen Pittman,Paul Romero,Catherine Keener,Andrew Sellon,Ed Renninger,Adam Levine,Marco Assante,Mary Catherine Garrison,Jen Jacob,Rob Morrow",English,USA,104 min,7.5,"81,261","167 user,270 critic","Drama,Music","Washington Square Park, Greenwich Village, Manhattan, New York City, New York, USA",A chance encounter between a disgraced music-business executive and a young singer-songwriter new to Manhattan turns into a promising collaboration between the two talents.
tt2355495,Barefoot,2014,4 September 2014 (Israel),Andrew Fleming,Stephen Zotnowski,"Evan Rachel Wood,Scott Speedman,J.K. Simmons","Evan Rachel Wood,Scott Speedman,Treat Williams,Kate Burton,J.K. Simmons,J. Omar Castro,David Jensen,Jaqueline Fleming,Ashleigh Borman,Ricky Wayne,Thomas Francis Murphy,Julie Ann Doan,Tony Fennelly,Ian Nelson,Andrea Moore",English,USA,90 min,6.6,"14,105","45 user,25 critic","Comedy,Drama,Romance","New Orleans International Airport - 900 Airline Drive, Kenner, Louisiana, USA",The 'black sheep' son of a wealthy family meets a young psychiatric patient who's been raised in isolation her entire life. He then takes the naive young woman home for his brother's wedding.
tt2459156,Copenhagen,2014,3 October 2014 (USA),Mark Raso,Mark Raso,"Gethin Anthony,Frederikke Dahl Hansen,Sebastian Armesto","Gethin Anthony,Frederikke Dahl Hansen,Sebastian Armesto,Christian Brandt,Thomas Buttenschøn,Julie Christiansen,Mille Dinesen,Peter Eriksen,Olivia Grant,Martin Hestbæk,Silja Eriksen Jensen,Lars-Bo Johansen,Gordon Kennedy,Sune Kofoed,Mads Korsgaard","English,Danish","Canada,USA,Denmark",98 min,7.3,"5,264","19 user,41 critic","Adventure,Drama,Romance","Copenhagen, Denmark","When the girl of your dreams is half your age, it's time to grow up."
tt2328696,Among Ravens,2014,18 July 2014 (USA),"Russell Friedenberg,Randy Redroad",Russell Friedenberg,"Christian Campbell,Vinnie Duyck,Russell Friedenberg","Christian Campbell,Vinnie Duyck,Russell Friedenberg,Calum Grant,Natalie Imbruglia,Castille Landon,Joshua Leonard,Will McCormack,Chris Pinkalla,Johnny Sequoyah,Amy Smart,Victoria Smurfit",English,USA,103 min,5.1,204,"13 user,7 critic","Comedy,Drama","Idaho, USA","The story of a group of friends who reunite for their annual 4th of July weekend only to be confronted by Chad, a strange and beautiful nature photographer who begins to change their lives one by one."
tt3270108,Jackie & Ryan,2014,3 July 2015 (USA),Ami Canaan Mann,Ami Canaan Mann,"Katherine Heigl,Emily Alyn Lind,Ben Barnes","Katherine Heigl,Emily Alyn Lind,Ben Barnes,Clea DuVall,Sheryl Lee,Nathan Stevens,Chelsea Goodwin,Ryan Bingham,Helene Lam,Jacque Gray,Allan Groves,Jeffrey Hanson,Karlee Broschinsky,Ben Hopkin,Adam Dietlein",English,USA,90 min,5.8,"1,048","11 user,22 critic",Drama,"Utah, USA","A modern day train hopper fighting to become a successful musician, and a single mom battling to maintain custody of her daughter, defy their circumstances by coming together in a relationship that may change each others lives forever."
tt0372215,Clipping Adam,2004,22 April 2004 (USA),Michael Picchiottino,Michael Picchiottino,"Chris Eigeman,Louise Fletcher,Robert Pine","Chris Eigeman,Louise Fletcher,Robert Pine,Bryan Burke,Kevin Sorbo,Evan Peters,Sean Michael Afable,Cassie Benavidez,Jon Briddell,Corey Bringas,Cassidy Diane Burwell,Jordan Butcher,Lisel M. Gorell,Gerardo P. Samaneigo,Ryan Donald Willis",English,USA,90 min,6.0,144,"5 user,1 critic",Drama,,"Despite what he says, Adam is not 'fine'. The summer before freshman year should be a time full of possibilities, but Adam struggles with family tragedy, everyday teenage growing pains, and..."
tt1623745,Little Birds,2011,23 January 2011 (USA),Elgin James,Elgin James,"Juno Temple,Kay Panabaker,Leslie Mann","Juno Temple,Kay Panabaker,Kate Bosworth,Neal McDonough,David Warshofsky,Leslie Mann,Bob Larkin,Kathleen Gati,Scotty Noyd Jr.,Kyle Gallner,Carlos PenaVega,Chris Coy,Lauren Pennington,Lydia Blanco Garza,Marc Rose",English,USA,94 min,6.2,"3,689","13 user,23 critic",Drama,"Salton Sea, California, USA",Lily and Alison face a life-changing event after they leave their Salton Sea home and follow the boys they meet back to Los Angeles.
tt1597176,Altered States of Plaine,2012,2 May 2014 (USA),Nick Gaglia,"George Gallagher,Nick Gaglia","George Gallagher,Kether Donohue,Michael G. Mathis","George Gallagher,Kether Donohue,Michael G. Mathis,Donald Pritt,Barry Bergman,Sarah J. Malka,Justin Swain,Jules Helm,Claude Jarzombek,Jason Grant,Neal Fenton,Nicholas Serra,Joe Hernandez,Lars Elling Lunde,Anthony Paska","English,French",USA,88 min,5.7,201,,"Drama,Mystery,Sci-Fi","California, USA",A young man on the run from a mysterious government agency is desperate to find the cure for a condition that causes him to wake up at random places around the world when he falls asleep.
tt0109415,Children of the Corn III: Urban Harvest,1995,12 September 1995 (USA),James D.R. Hickox,"Stephen King,Dode B. Levenson","Daniel Cerny,Ron Melendez,Jim Metzler","Daniel Cerny,Ron Melendez,Jim Metzler,Nancy Lee Grahn,Jon Clair,Mari Morrow,Michael Ensign,Duke Stroud,Rif Hutton,Garvin Funches,Johnny Legend,Gina St. John,Yvette Freeman,Terence Mathews,James O'Sullivan",English,USA,92 min,4.0,"5,017","75 user,34 critic","Horror,Thriller","Los Angeles, California, USA","Two brothers, formerly of the murderous children's cult of Gatlin Nebraska, are taken to Chicago by an unwitting couple."
tt1967545,Labor Day,2013,31 January 2014 (USA),Jason Reitman,"Jason Reitman,Joyce Maynard","Kate Winslet,Josh Brolin,Gattlin Griffith","Kate Winslet,Josh Brolin,Gattlin Griffith,Tobey Maguire,Tom Lipinski,Maika Monroe,Clark Gregg,James Van Der Beek,J.K. Simmons,Brooke Smith,Brighid Fleming,Alexie Gilmore,Lucas Hedges,Micah Fowler,Chandra Thomas",English,USA,111 min,6.9,"28,331","106 user,213 critic",Drama,"Shelburne Falls, Massachusetts, USA","Depressed single mom Adele and her son Henry offer a wounded, fearsome man a ride. As police search town for the escaped convict, the mother and son gradually learn his true story as their options become increasingly limited."
tt2784678,Top Five,2014,12 December 2014 (USA),Chris Rock,Chris Rock,"Chris Rock,Rosario Dawson,Gabrielle Union","Chris Rock,Rosario Dawson,J.B. Smoove,Gabrielle Union,Romany Malco,Hayley Marie Norman,Anders Holm,Cedric the Entertainer,Karlie Redd,Kevin Barnett,Genevieve Angelson,Ben Cole,Corey Brown,Maia Wilson,Teddy Coluca",English,USA,102 min,6.5,"17,941","84 user,155 critic","Comedy,Romance","New York City, New York, USA",A comedian tries to make it as a serious actor when his reality-TV star fiancée talks him into broadcasting their wedding on her TV show.
tt0371246,Spanglish,2004,17 December 2004 (USA),James L. Brooks,James L. Brooks,"Adam Sandler,Téa Leoni,Paz Vega","Adam Sandler,Téa Leoni,Paz Vega,Cloris Leachman,Shelbie Bruce,Sarah Steele,Ian Hyland,Victoria Luna,Cecilia Suárez,Ricardo Molina,Brenda Canela,Eddy Martin,Nicole Nieth,Jamie Kaler,James Lancaster","English,Spanish",USA,131 min,6.5,"62,530","337 user,126 critic","Comedy,Drama,Romance","Il Cielo - 9018 Burton Way, Beverly Hills, California, USA","A woman and her daughter emigrate from Mexico for a better life in America, where they start working for a family where the patriarch is a newly celebrated chef with an insecure wife."
tt2304953,Reasonable Doubt,2014,17 January 2014 (USA),Peter Howitt,Peter A. Dowling,"Dominic Cooper,Samuel L. Jackson,Gloria Reuben","Dominic Cooper,Samuel L. Jackson,Gloria Reuben,Ryan Robbins,Erin Karpluk,Dylan Taylor,Karl Thordarson,Dean Harder,Carson Nattrass,John B. Lowe,Philippe Brenninkmeyer,Jessica Burleson,Kelly Wolfman,Steve Ratzlaff,Jon Ljungberg",English,"Germany,Canada,USA",91 min,5.7,"12,255","44 user,43 critic","Crime,Thriller","Winnipeg, Manitoba, Canada",A District Attorney has his life turned upside down when he's involved in a hit and run and another man is arrested for his crime and charged with murder.
tt0116404,Get on the Bus,1996,16 October 1996 (USA),Spike Lee,Reggie Rock Bythewood,"Ossie Davis,Charles S. Dutton,Andre Braugher","Richard Belzer,De'aundre Bonds,Andre Braugher,Thomas Jefferson Byrd,Gabriel Casseus,Albert Hall,Hill Harper,Harry Lennix,Bernie Mac,Wendell Pierce,Roger Guenveur Smith,Isaiah Washington,Steve White,Ossie Davis,Charles S. Dutton",English,USA,120 min,6.8,"3,907","35 user,28 critic","Drama,History",USA,"A disparate group of African-American men travel by bus to Washington, DC for the Million Man March."
